grid_id,lat,lon
GRID_000304,8.862893244804432,76.95808251815009
GRID_000305,8.862893244804432,76.9780825181501
GRID_000306,8.862893244804432,76.98808251815011
GRID_000307,8.862893244804432,76.99808251815011
GRID_000308,8.862893244804432,77.00808251815012
GRID_000309,8.862893244804432,77.01808251815012
GRID_000310,8.862893244804432,77.02808251815013
GRID_000311,8.862893244804432,77.03808251815013
GRID_000312,8.862893244804432,77.04808251815014
GRID_000313,8.862893244804432,77.05808251815014
GRID_000314,8.862893244804432,77.06808251815015
GRID_000315,8.862893244804432,77.07808251815015
GRID_000316,8.862893244804432,77.08808251815016
GRID_000317,8.862893244804432,77.09808251815016
GRID_000318,8.862893244804432,77.10808251815017
GRID_000319,8.862893244804432,77.11808251815017
GRID_000320,8.862893244804432,77.12808251815018
GRID_000321,8.862893244804432,77.13808251815018
GRID_000322,8.862893244804432,77.14808251815019
GRID_000323,8.872893244804432,76.95808251815009
GRID_000324,8.872893244804432,76.9680825181501
GRID_000325,8.872893244804432,76.9780825181501
GRID_000326,8.872893244804432,76.98808251815011
GRID_000327,8.872893244804432,76.99808251815011
GRID_000328,8.872893244804432,77.00808251815012
GRID_000329,8.872893244804432,77.01808251815012
GRID_000330,8.872893244804432,77.02808251815013
GRID_000331,8.872893244804432,77.03808251815013
GRID_000332,8.872893244804432,77.04808251815014
GRID_000333,8.872893244804432,77.05808251815014
GRID_000334,8.872893244804432,77.06808251815015
GRID_000335,8.872893244804432,77.07808251815015
GRID_000336,8.872893244804432,77.08808251815016
GRID_000337,8.872893244804432,77.09808251815016
GRID_000338,8.872893244804432,77.10808251815017
GRID_000339,8.872893244804432,77.11808251815017
GRID_000340,8.872893244804432,77.12808251815018
GRID_000341,8.872893244804432,77.13808251815018
GRID_000342,8.872893244804432,77.14808251815019
GRID_000343,8.872893244804432,77.1580825181502
GRID_000344,8.882893244804432,76.74808251814999
GRID_000345,8.882893244804432,76.90808251815007
GRID_000346,8.882893244804432,76.92808251815008
GRID_000347,8.882893244804432,76.9680825181501
GRID_000348,8.882893244804432,76.9780825181501
GRID_000349,8.882893244804432,76.98808251815011
GRID_000350,8.882893244804432,76.99808251815011
GRID_000351,8.882893244804432,77.00808251815012
GRID_000352,8.882893244804432,77.01808251815012
